"asin","product_title","average_rating","review_author","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Daniel ortega","Style: Echo | Color: Charcoal | Configuration: Device only","B07NFTVP7P","https://www.amazon.com/all-new-Echo/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 09, 2019","United States","Estoy muy contento despues de mi trabajo por lo menos tengo con quien hablar en mi cuarto y se llama Alexa","","Exalente","11","https://www.amazon.com/gp/profile/amzn1.account.AEZPPQLM36MNNUWN7MQT7APO3MTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=8&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R1DJ2G31NBVPEY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Chris N","Style: Echo | Color: Sandstone | Configuration: Device only","B07PBGN2WX","https://www.amazon.com/all-new-Echo/product-reviews/B07PBGN2WX/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","November 24, 2019","United States","I had the first gen and I used it in my music room to be able to Bluetooth songs from time to time but then it broke so I replaced it with this and the sound on this is sooo low even at full volume that my iPhone speakers is louder.","","Downgrade . Bring back first gen!","5","https://www.amazon.com/gp/profile/amzn1.account.AFJ3L7RJGQG7Z5KJODLL7B2COQIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=17&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R34VNVXK45SHX4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","efrain.lazaro","Style: Echo | Color: Twilight Blue | Configuration: Device only","B07R1CXKN7","https://www.amazon.com/all-new-Echo/product-reviews/B07R1CXKN7/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 30, 2019","United States","Excelente muy buena calidad","","Excelente muy buena calidad","81","https://www.amazon.com/gp/profile/amzn1.account.AH3UG4OYENPIVWKXDGVOYYJKZUHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=2&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R21X5B0WTT0D4H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Amazon Customer","Style: Echo Plus | Color: Charcoal | Configuration: Device only","B0794W1SKP","https://www.amazon.com/all-new-Echo/product-reviews/B0794W1SKP/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","November 25, 2018","United States","Got it last night, will give it time to flesh out. I like that it can hear me if I talk decently loud from the other side of the house (and that I can hear its response) but it does occasionally just completely flub a command by somehow hearing it as some form of ""What time is my alarm?"" or ""Set a timer"". Dropped another star. It can't even google search. Ask it any basic question that can't be found on Wikipedia and you'll get the incredibly useful ""Hm. I'm not sure."" Useless. It boasts itself a calculator. It sucks at follow-up questions. Too slow. Faster to just take out my phone and open the app. I needed to find out how to ""fix"" my rice - it wasn't done when it should've been. Alexa responded ""No clue"". I asked again in case it just didn't hear me. ""Sure! Here's how to make rice cakes!"". Frustrated, I shouted over at my phone a bunch of profanities along with my question. Google Assistant KINDLY and ACCURATELY told me how to fix my rice. The first time. Without fail. This is a useless garbage product and I can't believe it's so popular.","","Decent, but worse than Google Assistant for voice understanding","19","https://www.amazon.com/gp/profile/amzn1.account.AGDHYL2UZK3RJGND457B5RX7ZOYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R2S03PKC2SJ96M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Eric H.","Style: Echo | Color: Twilight Blue | Configuration: Device only","B07R1CXKN7","https://www.amazon.com/all-new-Echo/product-reviews/B07R1CXKN7/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 06, 2019","United States","I like this better than my Sonos system with Alexa. You can pair Echos to play throughout your home, and it's easier than trying to setup my Sonos to do the same. You can control the Echo via voice, Alexa app, or through the Amazon Music app. All of these are leaps better than the buggy Sonos app. The sound quality is fantastic and the value for your money is higher than any competitor. I do believe I will be purchasing Amazon Echos from here on out.","","Better than Sonos for way less money? In many cases yes!","16","https://www.amazon.com/gp/profile/amzn1.account.AFN6TDHSYMKXDU3KDY2HRKUHHNQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/RMQQUDUMXBUWW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","smoddelm","Style: Echo Plus | Color: Charcoal | Configuration: Device only","B0794W1SKP","https://www.amazon.com/all-new-Echo/product-reviews/B0794W1SKP/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","July 12, 2019","United States","I was a pre-order for the first gen Echo. I now own maybe 6 Echo devices. I would have hoped that Alexa would be smarter by now. Sure, new functions have been added, but answers to questions are mostly awful, Alexa tells me my Wemo smart switch isn't responding though OK Google can instantly turn it on and off seconds after I get that report from Alexa. Misunderstands much of what I say, and that hasn't improved one bit over time. I now use it to play music occasionally and to add things to my grocery list. Not much else. I had hoped for more...","","Alexa gets a little dumber every day","3","https://www.amazon.com/gp/profile/amzn1.account.AEQ4MQHYDBOJBYRND7TK2IWTU46A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=16&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/RUQVGGH376JHQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Savannah","Style: Echo Plus | Color: Charcoal | Configuration: Device only","B0794W1SKP","https://www.amazon.com/all-new-Echo/product-reviews/B0794W1SKP/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","January 14, 2019","United States","I bought this over another dot specifically for the better audio, but it's terrible! Not only does the speaker sound way too bass heavy, but it drops audio multiple times a day on my Everywhere network. I don't believe that it's an internet connectivity issue as I have excellent wi-fi with only a few devices connected, the plus is only 8 feet away from the modem, and none of my dots in other rooms have any issues. I have tried resetting it, moving it within feet of the modem, different streaming sources, etc It keeps dropping audio no matter what. Meanwhile, if you ask it what's playing (and it understands you for a change), it will tell you what's playing, but no music comes out. Also, of all my echo devices, the echo plus has the worst comprehension by far! Per other reviewers, I've moved it down to a coffee table and made sure that it wasn't trained to my voice, but it still fails to understand virtually every instruction! I could have purchased 6 new dots for the price of this chunk of e-waste. I really wish that I had!","","Drops audio constantly, doesn't understand 2/3 of requests","3","https://www.amazon.com/gp/profile/amzn1.account.AFEJ3IYFGT7B6TQ2K5OTIDJIYSPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=13&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R3KA3YOWULC1UX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Robert","Style: Echo | Color: Charcoal | Configuration: Device only","B07NFTVP7P","https://www.amazon.com/all-new-Echo/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","January 15, 2020","United States","Setup an Echo Plus using a pc on alexa.amazon.com. The device connected and showed online status in the home account page. Alexa voice response is extremely loud and above the level of any music playing. There appears to be no way to control alex's voice volume independently of the device. Spoke to amazon customer service which was of no help. Then transferred to a u.s. based associate in so-called amazon customer service. Was told to speak to someone in the ""Echo Department."" After being connected to the echo dept. was told that there is absolutely no way to control alexa's voice response independent of the device. So if you're playing music at an average range, you can expect alexa to effectively shout at you in response. This fact alone makes the echo plus functionally worthless. too bad I wasted so much time on this thing. Returning it immediately.","","ALEXA RESPONSE VOICE VOLUME EXTREMELY HIGH AND UNCONTROLLABLE!","2","https://www.amazon.com/gp/profile/amzn1.account.AHWWWNJOZFMSOXVGHOFWKSW7GJYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=15&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R2CAPAQWISLHY1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Sarvani Mandapati","Style: Echo | Color: Charcoal | Configuration: Device only","B07NFTVP7P","https://www.amazon.com/all-new-Echo/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 19, 2019","United States","I mainly use this Alexa as a speaker for my music. The sound quality on this Alexa is better than on the previous Alexa in my opinion. It's super easy to set up and use. I often change the location of my Alexa as well because as I said I mainly use it as a speaker. It does really well if you need to unplug it and and plug it in in another location (as in it'll connect to the wifi on it's own and you can use it as you normally would without any hassle). I got the charcoal color and it's very nice visually. The Alexa app is also very convenient to use with it. You can personalize the sound of the bass and other mixes too. Overall, I say it's a really nice product. The packaging was super nice and felt high quality as well. No problems with shipping too.","","Overall really nice product with good sound quality.","13","https://www.amazon.com/gp/profile/amzn1.account.AFOBGGNT6EMGFUU4SI7EXQUOSRRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R1FMB2MIIE5QZG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Matthew L Gonzales","Style: Echo Plus | Color: Charcoal | Configuration: Device only","B0794W1SKP","https://www.amazon.com/all-new-Echo/product-reviews/B0794W1SKP/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","July 17, 2019","United States","Part of my 1 star rating could possibly be due to me not reading the whole description. However the description could be deceptively avoiding the subject that when purchasing 2 of the echo plus and the subwoofer it does not work with your tv. I was able to get one speaker to connect to Apple TV. But the whole 2.1 system does not work. This was super sad because I am super impressed with the echo plus as a stand alone speaker and the ability to turn it into a travel speaker with a battery powered base. BUT ABSOLUTELY DO NOT BUY THIS IF YOU WANT IT TO BE DUAL PURPOSE AND WORK AS A HOME THEATER OR SUBSTITUTE TO SOUND BAR. IT DOES NOT WORK THAT WAY. WHO WANTS TO PUT A SYSTEM TOGETHER THAT ONLY PLAYS MUSIC. WASTE OF SPACE , TIME AND MONEY ! I ended up buying a Polk Audio mini home Theatre system and saved $150","","Do Not Buy if You Want It To Do More than play Music!","3","https://www.amazon.com/gp/profile/amzn1.account.AHH5KTEP5S5OHWP5HMD6IZQPJQSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=13&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R174A1JO4G7QAX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","SLB","Style: Echo | Color: Twilight Blue | Configuration: Device only","B07R1CXKN7","https://www.amazon.com/all-new-Echo/product-reviews/B07R1CXKN7/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 15, 2019","United States","I have every generation Echo and love them all. One broke only because I dropped it on a granite floor. Other drops have not harmed them. I am not an audiophile, but the sound on this is satisfying for the way I listen. Volume range is great. I listen to pop and rock a great deal, nature sounds for sleeping, and right now some opera arias. I am happy with all of them. The new look is wonderful. I like that it is shorter and wider. More stable on a shelf or table. I do a great deal of house sitting and take many of my own things with me. This is getting packed in that travel bag! The only negative I find is that the fabric cover somewhat covers the light ring on top, and the light seems less bright. Now how do I convince my husband that I need another at home with one in my bedroom and three Dots around the house?","","I love this!","5","https://www.amazon.com/gp/profile/amzn1.account.AF4ENTGLIUKTXBCMXJF6WX3M5KFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=9&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R3PJ1PQ6KXO1A6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Rattlesnake","Style: Echo Plus | Color: Charcoal | Configuration: Device only","B0794W1SKP","https://www.amazon.com/all-new-Echo/product-reviews/B0794W1SKP/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","November 05, 2018","United States","Before buying the new 2nd generation Plus, I had a 1st gen Echo, a 3rd gen Dot and an Echo Show. Most of my home automation was handled by SmartThings. With the addition of the new Plus, I have retired SmartThings and am slowing trying to have Alexa handle all of my HA tasks. The major issue holding this back is that Alexa's support for sensors is brand new and not yet fully developed. For example, the new Plus has a temperature sensors built in to it. But there isn't - currently, I hope - support for simply asking Alexa what the temp is in the room where the Echo Plus resides. On top of which the features that are currently implements don't work so well. I created a routine that was supposed to send me a notification any time the temp in my living room got below 65 degrees. Just a simple routine to test how the temperature sensor is working. It worked sort of. I would get my notification but it would usually be delivered several hours after the trigger condition had been met. Otherwise, the new Echo Plus seems to work well. Discovering Hue light bulbs works seamlessly. The sound is much better than my 1st gen Echo, even to my ancient ears. It's smaller, better looking and so far, at least, does everything that it's supposed to do. Amazon just needs a little more time to build out the software.","","Almost there","5","https://www.amazon.com/gp/profile/amzn1.account.AHFBE2DBC5F3EGDQ5HTTB7FKEYFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=12&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/RM3VQ6RQKNLXK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","J. Cart","Style: Echo Plus | Color: Charcoal | Configuration: Device only","B0794W1SKP","https://www.amazon.com/all-new-Echo/product-reviews/B0794W1SKP/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 20, 2018","United States","I purchased this in a bundle and was happy when it finally all came in. Yes, it did not come all together. It paired without problems and updated itself in about 10 minutes. The sound is rich and room filling with very little distortion. Alexia responds and adjusts in a few seconds. The sound is even better than the first which was good considering its limitations. This is the wilder, louder and better sister. LOL, I use it every day and have to say it is Awesome. If you have trouble pairing, delete the set and then recreate the set. it works, A+ If this was helpful please indicate, I purchased this and use it daily.","","Alexa hits another home run","22","https://www.amazon.com/gp/profile/amzn1.account.AEIACJEPDC775LDKIFEZFQ6MTFKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R1EMXAERIUF99X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","kuzag84","Style: Echo | Color: Twilight Blue | Configuration: Device only","B07R1CXKN7","https://www.amazon.com/all-new-Echo/product-reviews/B07R1CXKN7/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","December 02, 2019","United States","We're an Alexa household, with an Echo speaker in almost every room, not to mention our smart plugs, bulbs, and such. So we're in it for the long haul. We went to upgrade our final Echo Dot to a full-fledged Echo. This was our first 3rd Gen (our 2nd Gen Echos are wonderful, so we figured, the 3rd Gen must be even better). The sound quality and ease of setup was second-to-none (comparable to 2nd Gen - no marked improvement - probably given that the 2nd Gen is about perfect). HOWEVER, we stream a lot of music in our home. And Echo usually does a flawless job at it, even syncing across devices. However, one small (arguably nitpicky) problem with this 3rd Gen unit. When you wake this unit while music is playing, it pauses the music as expected to listen to your command; however, after pausing it also sounds a momentary crackle/pop (and by momentary, a teeny-tiny fraction of a second). You start talking to it and it pops. Just enough, however, to drive you mad. And frankly, it's just not acceptable. Not when our other units work perfectly. I contact tech support, and they said that they were able to replicate it, and that it was ""completely normal."" Well, I'm a reasonable person, but this just kind of cheapens the experience, and frankly I'm not convinced it is normal behavior (by the way, we restarted it/reset it/upgraded it/basically everything to try and rectify). And maybe this wouldn't be an issue for most (the speaker is wonderful otherwise), but we use our Echos heavily, often interrupting the music to turn on lights, for example, and I just don't want to hear it pop and crackle when I'm talking to it.","","It's an Echo...but crackles when woken...","11","https://www.amazon.com/gp/profile/amzn1.account.AGUC65BVAFYAAPZJD2BEC5XTCKAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R36R1UT87JFDUZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Jess","Style: Echo | Color: Twilight Blue | Configuration: Device only","B07R1CXKN7","https://www.amazon.com/all-new-Echo/product-reviews/B07R1CXKN7/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","October 26, 2019","United States","I feel like she doesn’t hear me sometimes. I have to say “Alexa” 2 or 3 times. Also, is the light at the tip supposed to continually keep spinning?","","Is this Normal?","9","https://www.amazon.com/gp/profile/amzn1.account.AHBNQGWIHYNL6ZXJAPZAD3SJ5B5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=13&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R3AUEGGS3ZPO80/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Dan Johnson","Style: Echo | Color: Charcoal | Configuration: Device only","B07NFTVP7P","https://www.amazon.com/all-new-Echo/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","December 18, 2019","United States","Overall I love this product. Comparable sound quality to other similar priced and size products (JBL Pulse). The main issue for me is I already had a 3rd gen dot. I specifically wanted to buy another Echo product to pair for stereo and have some bass. Originally, I was going to get another dot and the sub. However I grabbed this Echo when it was on sale $60! The sub seems overpriced so I had hoped this would pair with the dot and give me the low end that I needed. I searched everywhere to see if an Echo and a dot would pair and could not find an answer! I had hoped that since both were the newest generation they would pair. NOPE! One workaround, you can play both simultaneously in the same room if you setup multiroom sound. However, the two will still not be stereo which pisses me off. AMAZON please fix this glitch. Why on earth can you not pair ANY two Echo products? Especially the same generation models? So can a Echo and an Echo+ not be paired either?","","Stereo?","16","https://www.amazon.com/gp/profile/amzn1.account.AEHC3BBCHFLEO27R5W3W73IF2D7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R3LTQ492RCKUS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","S. Tracy","Style: Echo | Color: Charcoal | Configuration: Device only","B07NFTVP7P","https://www.amazon.com/all-new-Echo/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 26, 2019","United States","So, after buying and trying a couple of echo dots, I bought 2 of these 3rd gen echo’s. I must say I was quite impressed with the sound after the dots. I also paired with an echo sub and a 4K Firetv Stick. With the Alexa app, the capability is there to set up a “theater” system. Actually it works pretty well. Setup took about 15 minutes including the speaker software/firmware updates. Sound..... So I’ve had for the last 20 years a 5.1 system with different high end receivers and Paradigm speakers. Now, I was NOT looking to duplicate the sound that system produced but, I was looking for something decent. Actually these 3rd gen’s paired with the little echo sub do pretty well. I’ve actually had quite a few people over that had in the past enjoyed my other system for “movie nights” or just sitting around playing cards listening to music, and they’ve all been impressed. Enough so that most are looking at setting up the same system at home. I’m not going down the road of specs and stats. I’m just going to say I’m impressed and would purchase all again. I’m hoping in the future there will be a firmware/software update that will integrate these speakers into a full surround. A 5.1 or even a 5.2 would be super. For now I’m extremely happy with them. For the price they’re great. If you’re an idiot looking for super audio file sound or Einstein knowledge for speakers then keep looking. I must say some of the 1 and 2 star reviews I read are, well, idiotic.","","Great for the price.","2","https://www.amazon.com/gp/profile/amzn1.account.AEX54I54SF5DLAEW47RM2I2FKG2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=17&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R1X9PW9T2KDJBX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Sam Arnold","Style: Echo | Color: Charcoal | Configuration: Device only","B07NFTVP7P","https://www.amazon.com/all-new-Echo/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 03, 2019","United States","Absolutely enjoy this purchase!! Bought to pair with my echo plus and firetv 4k. With the *Home Theater update* in the alexa app, creating a 'home theater group' was a breeze. Nice sound quality, no audio delay/sync issues, well constructed... It just works great upon set up. The only con is not with the echo itself, but with volume controls within the alexa app. It would be very beneficial if users were able to control Left/Right channel volume controls independently from one another rather than solely as a pair. (As applies to Home Theater mode only). **NOTE: while in bluetooth mode or in 'stereo set' left/right volume can be controlled independently* Would highly recommend.","","With the *Home Theater update* in the alexa app, creating a 'home theater group' was a breeze.","2","https://www.amazon.com/gp/profile/amzn1.account.AHGMH4OANRAGHLZ566V6QI7CPVBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=17&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R2S1BGDH7Z2A1B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Seattle Rocks!!!","Style: Echo Plus | Color: Charcoal | Configuration: Device only","B0794W1SKP","https://www.amazon.com/all-new-Echo/product-reviews/B0794W1SKP/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","October 21, 2018","United States","Easy to use and sounds better then the others.However, the light ring started turning green and and would a a pulsating thing. when I looked up what the color meant I read that either I was getting an incoming call or something was eavesdropping on me. immediately put it into ""do not disturb"" and after that I never saw the light again. I have multiple Alexa devices and have never had this happen.","","Interesting","24","https://www.amazon.com/gp/profile/amzn1.account.AEJF6BKTU76CN5HO5CC5SZDJPPNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R2F564WFY623LF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
